1	妙蛙种子
2	妙蛙草
3	妙蛙花
4	小火龙
5	火恐龙
6	喷火龙
7	杰尼龟
8	卡咪龟
9	水箭龟
10	绿毛虫
11	铁甲蛹
12	巴大蝶
13	独角虫
14	铁壳蛹
15	大针蜂
16	波波
17	比比鸟
18	大比鸟
19	小拉达
20	拉达
21	烈雀
22	大嘴雀
23	阿柏蛇
24	阿柏怪
25	皮卡丘
26	雷丘
27	穿山鼠
28	穿山王
29	尼多兰
30	尼多娜
31	尼多后
32	尼多朗
33	尼多力诺
34	尼多王
35	皮皮
36	皮可西
37	六尾
38	九尾
39	胖丁
40	胖可丁
41	超音蝠
42	大嘴蝠
43	走路草
44	臭臭花
45	霸王花
46	派拉斯
47	派拉斯特
48	毛球
49	摩鲁蛾
50	地鼠
51	三地鼠
52	喵喵
53	猫老大
54	可达鸭
55	哥达鸭
56	猴怪
57	火暴猴
58	卡蒂狗
59	风速狗
60	蚊香蝌蚪
61	蚊香君
62	蚊香泳士
63	凯西
64	勇基拉
65	胡地
66	腕力
67	豪力
68	怪力
69	喇叭芽
70	口呆花
71	大食花
72	玛瑙水母
73	毒刺水母
74	小拳石
75	隆隆石
76	隆隆岩
77	小火马
78	烈焰马
79	呆呆兽
80	呆壳兽
81	小磁怪
82	三合一磁怪
83	大葱鸭
84	嘟嘟
85	嘟嘟利
86	小海狮
87	白海狮
88	臭泥
89	臭臭泥
90	大舌贝
91	刺甲贝
92	鬼斯
93	鬼斯通
94	耿鬼
95	大岩蛇
96	催眠貘
97	引梦貘人
98	大钳蟹
99	巨钳蟹
100	霹雳电球
101	顽皮雷弹
102	蛋蛋
103	椰蛋树
104	卡拉卡拉
105	嘎啦嘎啦
106	飞腿郎
107	快拳郎
108	大舌头
109	瓦斯弹
110	双弹瓦斯
111	独角犀牛
112	钻角犀兽
113	吉利蛋
114	蔓藤怪
115	袋兽
116	墨海马
117	海刺龙
118	角金鱼
119	金鱼王
120	海星星
121	宝石海星
122	魔墙人偶
123	飞天螳螂
124	迷唇姐
125	电击兽
126	鸭嘴火兽
127	凯罗斯
128	肯泰罗
129	鲤鱼王
130	暴鲤龙
131	拉普拉斯
132	百变怪
133	伊布
134	水伊布
135	雷伊布
136	火伊布
137	多边兽
138	菊石兽
139	多刺菊石兽
140	化石盔
141	镰刀盔
142	化石翼龙
143	卡比兽
144	急冻鸟
145	闪电鸟
146	火焰鸟
147	迷你龙
148	哈克龙
149	快龙
150	超梦
151	梦幻
152	菊草叶
153	月桂叶
154	大竺葵
155	火球鼠
156	火岩鼠
157	火暴兽
158	小锯鳄
159	蓝鳄
160	大力鳄
161	利欧路
162	路卡利欧
163	索罗亚
164	索罗亚克
165	芭瓢虫
166	安瓢虫
167	圆丝蛛
168	阿利多斯
169	叉字蝠
170	灯笼鱼
171	电灯怪
172	皮丘
173	皮宝宝
174	宝宝丁
175	波克比
176	波克基古
177	天然雀
178	天然鸟
179	咩利羊
180	茸茸羊
181	电龙
182	美丽花
183	玛力露
184	玛力露丽
185	树才怪
186	蚊香蛙皇
187	毽子草
188	毽子花
189	毽子棉
190	长尾怪手
191	向日种子
192	向日花怪
193	蜻蜻蜓
194	乌波
195	沼王
196	太阳伊布
197	月亮伊布
198	黑暗鸦
199	呆呆王
200	梦妖
201	未知图腾
202	果然翁
203	麒麟奇
204	榛果球
205	佛烈托斯
206	土龙弟弟
207	天蝎
208	大钢蛇
209	布鲁
210	布鲁皇
211	千针鱼
212	巨钳螳螂
213	壶壶
214	赫拉克罗斯
215	狃拉
216	熊宝宝
217	圈圈熊
218	熔岩虫
219	熔岩蜗牛
220	小山猪
221	长毛猪
222	太阳珊瑚
223	铁炮鱼
224	章鱼桶
225	信使鸟
226	巨翅飞鱼
227	盔甲鸟
228	戴鲁比
229	黑鲁加
230	刺龙王
231	小小象
232	顿甲
233	多边兽2型
234	惊角鹿
235	图图犬
236	无畏小子
237	战舞郎
238	迷唇娃
239	电击怪
240	鸭嘴宝宝
241	大奶罐
242	幸福蛋
243	雷公
244	炎帝
245	水君
246	幼基拉斯
247	沙基拉斯
248	班基拉斯
249	洛奇亚
250	凤王
251	时拉比
252	?
253	?
254	?
255	?
256	?
257	?
258	?
259	?
260	?
261	?
262	?
263	?
264	?
265	?
266	?
267	?
268	?
269	?
270	?
271	?
272	?
273	?
274	?
275	?
276	?
277	木守宫
278	森林蜥蜴
279	蜥蜴王
280	火稚鸡
281	力壮鸡
282	火焰鸡
283	水跃鱼
284	沼跃鱼
285	巨沼怪
286	土狼犬
287	大狼犬
288	蛇纹熊
289	直冲熊
290	刺尾虫
291	甲壳茧
292	狩猎凤蝶
293	盾甲茧
294	毒粉蛾
295	莲叶童子
296	莲帽小童
297	乐天河童
298	橡实果
299	长鼻叶
300	狡猾天狗
301	土居忍士
302	铁面忍者
303	脱壳忍者
304	傲骨燕
305	大王燕
306	蘑蘑菇
307	斗笠菇
308	晃晃斑
309	长翅鸥
310	大嘴鸥
311	溜溜糖球
312	雨翅蛾
313	吼吼鲸
314	吼鲸王
315	向尾喵
316	优雅猫
317	变隐龙
318	天秤偶
319	念力土偶
320	朝北鼻
321	煤炭龟
322	勾魂眼
323	泥泥鳅
324	鲶鱼王
325	爱心鱼
326	龙虾小兵
327	铁螯龙虾
328	丑丑鱼
329	美纳斯
330	利牙鱼
331	巨牙鲨
332	大颚蚁
333	超音波幼虫
334	沙漠蜻蜓
335	幕下力士
336	铁掌力士
337	落雷兽
338	雷电兽
339	呆火驼
340	喷火驼
341	海豹球
342	海魔狮
343	帝牙海狮
344	刺球仙人掌
345	梦歌仙人掌
346	雪童子
347	冰鬼护
348	月石
349	太阳岩
350	露力丽
351	跳跳猪
352	噗噗猪
353	正电拍拍
354	负电拍拍
355	大嘴娃
356	玛沙那
357	恰雷姆
358	青绵鸟
359	七夕青鸟
360	小果然
361	夜巡灵
362	彷徨夜灵
363	毒蔷薇
364	懒人獭
365	过动猿
366	请假王
367	溶食兽
368	吞食兽
369	热带龙
370	咕妞妞
371	吼爆弹
372	爆音怪
373	珍珠贝
374	猎斑鱼
375	樱花鱼
376	阿勃梭鲁
377	怨影娃娃
378	诅咒娃娃
379	饭匙蛇
380	猫鼬斩
381	古空棘鱼
382	可可多拉
383	可多拉
384	波士可多拉
385	飘浮泡泡
386	电萤虫
387	甜甜萤
388	触手百合
389	摇篮百合
390	太古羽虫
391	太古盔甲
392	拉鲁拉丝
393	奇鲁莉安
394	沙奈朵
395	宝贝龙
396	甲壳龙
397	暴飞龙
398	铁哑铃
399	金属怪
400	巨金怪
401	雷吉洛克
402	雷吉艾斯
403	雷吉斯奇鲁
404	盖欧卡
405	固拉多
406	烈空坐
407	拉帝亚斯
408	拉帝欧斯
409	基拉祈
410	代欧奇希斯
411	风铃铃
412	蛋
413	宝可梦413（未解析）
414	宝可梦414（未解析）
415	宝可梦415（未解析）
416	宝可梦416（未解析）
417	宝可梦417（未解析）
418	宝可梦418（未解析）
419	宝可梦419（未解析）
420	宝可梦420（未解析）
421	宝可梦421（未解析）
422	宝可梦422（未解析）
423	宝可梦423（未解析）
424	宝可梦424（未解析）
425	宝可梦425（未解析）
426	宝可梦426（未解析）
427	未知图腾P
428	宝可梦428（未解析）
429	宝可梦429（未解析）
430	宝可梦430（未解析）
431	宝可梦431（未解析）
432	宝可梦432（未解析）
433	宝可梦433（未解析）
434	宝可梦434（未解析）
435	未知图腾X
436	未知图腾Y
437	未知图腾Z
438	宝可梦438（未解析）
439	未知图腾?
440	草苗龟
441	树林龟
442	土台龟
443	小火焰猴
444	猛火猴
445	烈焰猴
446	波加曼
447	波皇子
448	帝王拿波
449	姆克儿
450	姆克鸟
451	姆克鹰
452	大牙狸
453	大尾狸
454	圆法师
455	音箱蟀
456	小猫怪
457	勒克猫
458	伦琴猫
459	含羞苞
460	罗丝雷朵
461	头盖龙
462	战槌龙
463	盾甲龙
464	护城龙
465	结草儿
466	结草贵妇
467	绅士蛾
468	三蜜蜂
469	蜂女王
470	帕奇利兹
471	泳圈鼬
472	浮潜鼬
473	樱花宝
474	樱花儿
475	无壳海兔
476	海兔兽
477	双尾怪手
478	飘飘球
479	随风球
480	卷卷耳
481	长耳兔
482	梦妖魔
483	乌鸦头头
484	魅力喵
485	东施喵
486	铃铛响
487	臭鼬噗
488	坦克臭鼬
489	铜镜怪
490	青铜钟
491	盆才怪
492	魔尼尼
493	小福蛋
494	聒噪鸟
495	花岩怪
496	圆陆鲨
497	尖牙陆鲨
498	烈咬陆鲨
499	小卡比兽
500	利欧路
501	路卡利欧
502	沙河马
503	河马兽
504	钳尾蝎
505	龙王蝎
506	不良蛙
507	毒骷蛙
508	尖牙笼
509	荧光鱼
510	霓虹鱼
511	小球飞鱼
